,weight,n_prot,chi,eRMSD
91769,2.7329145198229855e-07,1.0,-0.692686,0.591160
91770,3.2940453360805375e-08,1.0,-0.680478,0.423745
91771,2.3951743582649965e-08,1.0,-0.444468,0.566135
91772,1.7955863600794715e-06,1.0,-1.296552,0.677274
91773,1.174914409456531e-06,1.0,-0.948987,0.632250
91774,4.3637275427179923e-10,0.0,-1.059082,0.620558
91775,1.3047590937613403e-10,0.0,-0.742977,0.666107
91776,1.8047902709207357e-10,0.0,-0.994659,0.525701
91777,9.132760913938278e-11,0.0,-0.906721,0.488543
91778,2.1400779242195973e-10,0.0,-1.092462,0.494464
91779,1.7080285979556075e-10,0.0,-0.794309,0.655560
91780,7.998255527582141e-12,0.0,-0.424674,0.637002
91781,4.0144455555623105e-13,0.0,0.133953,0.743801
91782,2.5624870896635227e-09,1.0,0.363929,0.756649
91783,5.75558095153911e-12,0.0,-0.417159,0.599669
91784,6.043289883366516e-11,0.0,-0.792619,0.508031
91785,8.525914438623381e-07,1.0,-0.822336,0.653588
91786,3.419687251838492e-07,1.0,-0.699380,0.612216
91787,9.227211984894164e-09,1.0,-0.457201,0.455899
91788,1.529751059144424e-09,1.0,-0.160340,0.556274
91789,9.186040026448648e-09,1.0,-0.349229,0.570929
91790,1.9864579055900253e-09,1.0,-0.257514,0.482254
91791,2.0666805533812227e-09,1.0,-0.158131,0.608204
91792,1.917490408714928e-09,1.0,-0.202084,0.541600
91793,1.1118651051223187e-07,1.0,-0.552817,0.620857
91794,5.16665880443493e-09,1.0,-0.222385,0.727365
91795,9.54188609689914e-10,1.0,-0.105902,0.529727
91796,4.673875103369288e-07,1.0,-0.934012,0.525623
91797,9.77613840272377e-08,1.0,-0.748168,0.463309
91798,2.4874358071838956e-07,1.0,-0.616380,0.722757
91799,1.1043870249944843e-06,1.0,-0.885303,0.728351
91800,8.57658166887944e-10,1.0,0.022743,0.605007
91801,3.553778514507486e-08,1.0,-0.613082,0.456272
91802,8.1708011718338e-07,1.0,-1.224723,0.484136
91803,1.2367217607067228e-10,0.0,-0.847309,0.558811
91804,1.3861437846773987e-07,1.0,-0.668690,0.537405
91805,1.0838113488469618e-07,1.0,-0.742838,0.473177
91806,7.488021481616496e-08,1.0,-0.714375,0.458829
91807,2.0120214566810837e-08,1.0,-0.497858,0.487580
91808,5.52681796245669e-13,0.0,-0.147140,0.611045
91809,1.0536194977601617e-07,1.0,-0.518908,0.709481
91810,2.947872325528777e-08,1.0,-0.384519,0.781299
91811,4.13328868743215e-07,1.0,-0.682457,0.674812
91812,9.941436996750562e-07,1.0,-0.825894,0.772881
91813,6.641691933479063e-07,1.0,-0.977889,0.547614
91814,4.754707055102089e-10,0.0,-1.033424,0.767495
91815,8.125468413116672e-10,0.0,-1.259934,0.791460
91816,4.3140645360141113e-10,0.0,-1.067914,0.731747
91817,2.332616660787792e-12,0.0,-0.360680,0.555919
91818,4.541190639553007e-11,0.0,-0.556777,0.783183
91819,2.6781951502010077e-10,0.0,-0.886102,0.684223
91820,1.944242805670074e-09,0.0,-1.081581,0.843808
91821,5.856557801876718e-09,0.0,-1.610735,1.158293
91822,3.435238860557367e-09,0.0,-0.935055,1.132334
91823,1.5010935126970773e-09,0.0,-1.150224,1.309006
91824,1.514736700994214e-09,0.0,-1.238360,1.321701
91825,2.0159173910817032e-09,0.0,-1.630183,1.276481
91826,9.353189255709743e-09,0.0,-1.284354,0.940321
91827,6.89176150739203e-11,0.0,-0.601804,0.784440
91828,1.0125847214232715e-11,0.0,-0.428991,0.720673
91829,5.324790829771552e-10,0.0,-0.859607,0.811227
91830,1.2624813323427787e-09,0.0,-1.000367,0.831609
91831,3.003095792570518e-10,0.0,-0.924207,0.645456
91832,1.7281915377909337e-10,0.0,-0.789706,0.709977
91833,3.980583179075289e-10,0.0,-1.027018,0.724035
91834,2.0503304692246572e-07,1.0,-0.594476,0.666503
91835,6.197749892705317e-07,1.0,-0.749960,0.665755
91836,5.626513119712694e-06,1.0,-0.966809,0.851053
91837,1.0399593845253357e-07,1.0,-0.543498,0.623853
91838,6.904827276173103e-07,1.0,-0.771477,0.662623
91839,2.3946545307649426e-07,1.0,-0.708025,0.565974
91840,4.0561749913731683e-07,1.0,-0.845583,0.545317
91841,3.462664199741301e-12,0.0,-0.321716,0.714433
91842,6.339792989820409e-09,1.0,-0.486256,0.420002
91843,8.20291314250764e-09,1.0,-0.271196,0.731671
91844,1.0546943855670784e-09,1.0,-0.180101,0.479090
91845,3.738761957460113e-09,1.0,-0.326552,0.483470
91846,2.0361844758769377e-07,1.0,-0.704474,0.551649
91847,2.4042692563847297e-08,1.0,-0.376020,0.686157
91848,9.289310559772252e-07,1.0,-0.829428,0.690734
91849,2.1138444267953356e-07,1.0,-0.718022,0.546658
91850,1.7446857095950438e-09,1.0,-0.078837,0.731106
91851,1.128219182210976e-09,1.0,0.327055,0.551550
91852,1.8499864186738193e-09,1.0,0.314147,0.736288
91853,1.4719914590741164e-09,1.0,0.235080,0.776167
91854,2.2409128905477834e-11,0.0,0.610625,0.838852
91855,2.832448799433439e-07,1.0,1.042373,0.875623
91856,6.984438473788881e-08,1.0,0.571393,0.872107
91857,8.53532433075449e-08,1.0,0.373611,0.933131
91858,1.6211208594398186e-07,1.0,1.791398,0.950634
91859,3.755673606800816e-12,0.0,0.440373,0.808594
91860,9.891399205199578e-08,1.0,0.694734,0.858222
91861,1.1647446711107838e-09,1.0,0.204914,0.738471
91862,1.8350379133634358e-09,1.0,0.047442,0.808267
91863,8.370893858121847e-10,1.0,0.076840,0.614564
91864,1.346873334404968e-08,1.0,-0.379045,0.580053
91865,9.82535263745255e-14,0.0,-0.360006,0.354158
91866,2.408263108929993e-11,0.0,-0.662226,0.498507
91867,6.118380063265276e-10,1.0,0.020419,0.527611
91868,2.6395103545882975e-12,0.0,-0.427154,0.484222
91869,7.957307081435157e-10,1.0,0.202253,0.560705
91870,3.52952481272716e-11,0.0,0.886633,0.723577
91871,5.782553965054382e-09,1.0,0.569879,0.631333
91872,7.595876949297922e-10,1.0,0.003063,0.568699
91873,3.767296295429263e-10,1.0,0.137133,0.475949
91874,1.1022814505298012e-09,1.0,0.350926,0.537450
91875,1.1342841338155449e-13,0.0,0.450146,0.434899
91876,3.064454819897769e-09,1.0,0.693946,0.550776
91877,1.0414378692019791e-12,0.0,0.409986,0.590915
91878,1.3511519656496714e-11,0.0,0.927163,0.660027
91879,1.360486703161485e-12,0.0,1.260980,0.667428
91880,5.776055867674899e-12,0.0,0.735316,0.616781
91881,6.246021570921316e-13,0.0,0.336613,0.566633
91882,1.1812724730194036e-12,0.0,1.235833,0.649714
91883,1.7366274600433806e-11,0.0,1.216082,0.762564
91884,2.3037093101017543e-11,0.0,1.117439,0.739395
91885,7.538837636791925e-10,1.0,1.455890,0.680042
91886,1.005728001034975e-07,1.0,1.483963,0.890312
91887,2.0021299047644128e-08,1.0,1.271388,0.750413
91888,7.820002670782044e-08,1.0,0.756004,0.832934
91889,1.1218916205867572e-11,0.0,0.511567,0.838154
91890,2.4957997464381843e-11,0.0,1.120060,0.746371
91891,3.13276821883377e-12,0.0,1.203530,0.676241
91892,1.6306129364935622e-07,1.0,1.385292,0.904406
91893,1.355602236252512e-09,1.0,1.369498,0.680048
91894,9.711771557215623e-13,0.0,1.319384,0.678513
91895,5.02328213573583e-12,0.0,0.537067,0.735600
91896,8.004393829969073e-12,0.0,1.263921,0.739271
91897,1.6819260206336794e-11,0.0,0.795263,0.675893
91898,7.711561928638854e-12,0.0,0.598531,0.707247
91899,2.0882342431150994e-13,0.0,0.121333,0.508215
91900,2.17391316209656e-11,0.0,1.079193,0.720757
91901,1.4011701707059969e-11,0.0,0.659567,0.753384
91902,3.185735962558046e-11,0.0,1.094727,0.756052
91903,5.3478400727201715e-11,0.0,1.054591,0.804447
91904,1.3990532273907877e-08,1.0,0.739727,0.650913
91905,9.954744616851266e-12,0.0,1.145134,0.703197
91906,7.954213425679642e-08,1.0,1.033003,0.780368
91907,6.015164688412136e-12,0.0,0.971245,0.623447
91908,3.5426578585364396e-13,0.0,1.213297,0.565769
91909,6.856938226045578e-13,0.0,0.719205,0.491054
91910,6.444258193532799e-12,0.0,0.576068,0.706027
91911,4.5894958466310794e-11,0.0,0.893596,0.765923
91912,4.803064652028403e-11,0.0,0.921817,0.767854
91913,4.774357735653597e-11,0.0,0.963903,0.764414
91914,3.8909478578442285e-11,0.0,0.929622,0.732499
91915,2.043974308447526e-12,0.0,0.511686,0.607374
91916,3.9320336416802605e-08,1.0,0.850707,0.704701
91917,1.746569323955554e-12,0.0,1.210151,0.654343
91918,8.145911522479918e-12,0.0,1.033244,0.654943
91919,1.8019011688685017e-11,0.0,1.269074,0.786050
91920,6.982507118422083e-07,1.0,1.082782,0.914960
91921,2.8193307904245627e-08,1.0,0.585891,0.832782
91922,9.311167967768097e-08,1.0,1.009487,0.798730
91923,1.422882671410801e-11,0.0,0.554033,0.835547
91924,1.3800915734241324e-10,0.0,0.809316,0.874847
91925,9.006145992429158e-08,1.0,1.082634,0.807896
91926,3.0848276876958663e-12,0.0,0.509132,0.661821
91927,2.8372919838657423e-11,0.0,0.993737,0.713611
91928,2.9689126082090764e-11,0.0,0.802199,0.728837
91929,3.36956276746199e-11,0.0,1.189921,0.804833
91930,5.592100049138252e-08,1.0,0.804989,0.772003
91931,9.793879983331246e-12,0.0,0.653122,0.684625
91932,2.419031712690715e-11,0.0,0.915026,0.692574
91933,4.222028843047179e-11,0.0,0.634966,0.859324
91934,4.5347503819014114e-11,0.0,0.991635,0.760217
91935,4.063009337633079e-11,0.0,0.866419,0.750224
91936,2.715032191021528e-12,0.0,0.486176,0.668878
91937,8.228572737600185e-12,0.0,0.663356,0.661577
91938,7.357668624815382e-12,0.0,0.620123,0.675602
91939,1.9546416984373303e-08,1.0,0.677821,0.698869
91940,5.411548436704712e-11,0.0,0.906291,0.799002
91941,5.16727338480793e-11,0.0,0.882444,0.799236
91942,3.561588431613236e-12,0.0,0.539920,0.652113
91943,4.169197101784987e-12,0.0,1.264034,0.711805
91944,4.8121138480122364e-11,0.0,1.024544,0.779206
91945,1.0765168223102965e-11,0.0,0.999752,0.660303
91946,3.899325215966841e-12,0.0,0.542345,0.661686
91947,2.6823555088445713e-11,0.0,1.062601,0.729145
91948,1.1119604398626121e-11,0.0,0.670872,0.686798
91949,3.544771509167702e-11,0.0,0.888497,0.723840
91950,1.38787104462407e-11,0.0,0.690510,0.699642
91951,1.32848820188888e-11,0.0,1.056481,0.686018
91952,1.2562421451829867e-11,0.0,0.637951,0.772659
91953,1.4739266243647918e-12,0.0,1.187270,0.634561
91954,1.3368938529925025e-10,0.0,1.247851,0.907635
91955,2.1698895189703719e-07,1.0,1.019185,0.862230
91956,1.4378156542696203e-10,0.0,0.703766,0.891619
91957,4.707689569962869e-11,0.0,0.824901,0.810502
91958,4.1992038043489504e-10,0.0,0.694129,0.943616
91959,2.3239087423793236e-10,0.0,0.597602,0.941286
91960,5.197393050977634e-10,0.0,0.681336,0.988159
91961,2.0785630560740286e-10,0.0,0.561041,1.019854
91962,9.236839831544508e-10,0.0,0.793485,0.986906
91963,5.269859996671666e-10,0.0,0.739920,0.944410
91964,1.1045604705924987e-09,0.0,0.964346,0.967563
91965,1.4084656210842933e-09,0.0,0.848274,1.045432
91966,2.1291003696894566e-10,0.0,0.557701,1.000817
91967,5.7586670164604007e-11,0.0,0.383020,0.964636
91968,2.135062141043315e-10,0.0,0.559165,1.003850
91969,8.515296252451254e-11,0.0,0.436020,0.982179
91970,1.1361386892253498e-09,0.0,0.964013,0.970150
91971,8.706055661179714e-10,0.0,0.783424,0.981982
91972,9.24480037223996e-10,0.0,0.734189,1.067964
91973,9.444284252330858e-10,0.0,0.766425,1.046632
91974,5.876167259605492e-10,0.0,0.797223,0.937829
91975,1.0412076759786333e-09,0.0,0.905729,0.963551
91976,1.686098827943361e-10,0.0,0.846768,0.879172
91977,1.9752898912433312e-12,0.0,0.425155,0.739937
91978,5.3920167739533226e-11,0.0,0.796857,0.831345
91979,3.913355967472647e-10,0.0,0.605302,1.078411
91980,1.0815933543187815e-06,1.0,1.158083,0.945861
91981,4.464145755454335e-11,0.0,0.851243,0.787190
91982,1.4535682550597138e-11,0.0,1.157941,0.727544
91983,2.4422789779605997e-11,0.0,0.750303,0.739217
91984,2.673431176938213e-11,0.0,1.362407,0.841550
91985,3.567868678758208e-11,0.0,1.142074,0.789747
91986,7.351893732180046e-11,0.0,1.005452,0.830280
91987,1.9960883196348263e-11,0.0,0.862437,0.680000
91988,2.594203288715237e-11,0.0,0.761633,0.739179
91989,4.765698201054906e-11,0.0,0.967648,0.764453
91990,1.063306259162644e-11,0.0,0.627107,0.740662
91991,5.0571865042454415e-11,0.0,0.993596,0.779866
91992,4.138935531995473e-11,0.0,0.921638,0.740416
91993,5.6429559501497184e-08,1.0,0.789188,0.788288
91994,4.716936806042646e-11,0.0,0.914203,0.765407
91995,2.9335107094808228e-12,0.0,0.626150,0.593162
91996,9.617854673504344e-12,0.0,0.741611,0.648649
91997,1.0295451019751348e-12,0.0,1.179152,0.609632
91998,5.185594725345944e-11,0.0,0.934946,0.783335
91999,1.856997434859446e-11,0.0,0.886452,0.675299
92000,3.895345686492641e-13,0.0,0.209195,0.599710
92001,1.7386853628576133e-12,0.0,0.436280,0.652544
92002,7.361028657679245e-13,0.0,0.368160,0.568854
92003,5.552131161088372e-09,1.0,1.085167,0.633674
92004,3.365455130107042e-11,0.0,1.098223,0.762920
92005,3.916213954570546e-12,0.0,0.521613,0.688860
92006,6.750550622236235e-10,1.0,0.647973,0.466889
92007,1.7291124861861992e-13,0.0,0.614451,0.442473
92008,6.278060020718739e-13,0.0,0.498707,0.507472
92009,2.2745236958388117e-13,0.0,1.510600,0.679413
92010,1.3213255963573078e-07,1.0,1.206986,0.861422
92011,3.734688076012762e-08,1.0,1.060464,0.720737
92012,7.514454572009968e-11,0.0,0.990283,0.831164
92013,2.7207503614262637e-10,1.0,1.439926,0.646161
92014,2.3846037068680273e-08,1.0,1.143568,0.720186
92015,6.59248249117415e-09,1.0,1.208468,0.686139
92016,6.223538461226538e-08,1.0,1.180236,0.799245
92017,7.74861698900764e-09,1.0,1.374639,0.735986
92018,1.1954057510990068e-09,1.0,0.256782,0.619208
92019,4.417216812208491e-09,1.0,-0.215185,0.659366
92020,1.4979981752171131e-12,0.0,0.429743,0.632674
92021,1.0098329592880142e-09,1.0,0.097176,0.691747
92022,1.0902240123224916e-07,1.0,0.873376,0.826972
92023,1.3636156942368488e-08,1.0,0.619833,0.695877
92024,3.455481852991545e-11,0.0,0.977482,0.725913
92025,5.2377059535447635e-09,1.0,1.330956,0.713481
92026,2.977298222623963e-11,0.0,1.256471,0.818958
92027,7.735923377570145e-08,1.0,0.806814,0.816653
92028,3.79639668830011e-09,1.0,0.513453,0.613892
92029,6.667577947327468e-08,1.0,0.688232,0.842988
92030,1.1239898454667915e-07,1.0,0.753106,0.851651
92031,9.067150823870575e-07,1.0,1.120302,0.930920
92032,4.771483741964913e-08,1.0,0.531915,0.867727
92033,1.5603904612874024e-07,1.0,0.604908,0.892716
92034,2.4163685553266254e-09,1.0,0.357402,0.748478
92035,5.025223436882562e-08,1.0,1.366265,0.829374
92036,5.725411648706697e-08,1.0,0.856437,0.741819
92037,2.065320995502579e-08,1.0,0.640905,0.766353
92038,5.929558743862557e-09,1.0,1.543825,0.743433
92039,1.3711049329755608e-11,0.0,1.267385,0.768227
92040,2.146687985220103e-08,1.0,0.979701,0.674725
92041,5.095745285102526e-09,1.0,1.400363,0.726622
92042,1.1303417231397455e-07,1.0,1.121275,0.836144
92043,1.0383370374063938e-13,0.0,1.409835,0.629650
92044,1.6523073886339487e-08,1.0,1.078455,0.684010
92045,3.0987440034493945e-12,0.0,0.583528,0.612362
92046,3.0758096716688823e-13,0.0,0.350679,0.488440
92047,2.266794204417203e-12,0.0,0.812267,0.549850
92048,3.895373535923386e-13,0.0,0.014043,0.732578
92049,1.6077533583950624e-09,1.0,0.436900,0.548623
92050,7.590805774015366e-10,1.0,0.160375,0.572060
92051,7.606631553934684e-10,1.0,0.232931,0.536192
92052,1.6021893902852768e-09,1.0,-0.101885,0.628855
92053,3.838274795982044e-09,1.0,0.502168,0.621114
92054,5.662154241911346e-13,0.0,0.256747,0.669190
92055,2.378188130332309e-13,0.0,0.156542,0.515907
92056,5.678386825017194e-13,0.0,0.294338,0.594105
92057,2.0439226562971305e-09,1.0,0.703056,0.521900
92058,2.2315585584159445e-08,1.0,0.715367,0.692953
92059,7.940138190235906e-12,0.0,1.278034,0.743982
92060,1.8725389841081816e-11,0.0,0.733028,0.707800
92061,7.770367246780755e-09,1.0,0.624573,0.636752
92062,4.115505210926711e-11,0.0,0.872105,0.750188
92063,4.561476747323878e-11,0.0,0.928944,0.755756
92064,4.026533573975555e-11,0.0,0.786546,0.810729
92065,3.675164777294743e-11,0.0,0.982010,0.732454
92066,1.540101956612199e-11,0.0,1.074652,0.699432
92067,1.673128006641704e-11,0.0,0.662046,0.792889
92068,4.79115665201846e-09,1.0,0.459290,0.718752
92069,3.801728692594225e-13,0.0,0.086860,0.743920
92070,3.156622436558046e-09,1.0,0.400433,0.717340
92071,5.3220138217071834e-08,1.0,1.062214,0.745343
92072,7.472038669240381e-08,1.0,1.027971,0.770867
92073,4.6103603752662903e-11,0.0,0.852213,0.793503
92074,1.1220600711927593e-11,0.0,1.229773,0.742803
92075,4.772092951611621e-10,0.0,1.248531,0.979172
92076,9.590363091743322e-11,0.0,1.260532,0.894004
92077,1.882785569665073e-07,1.0,1.009867,0.854743
92078,1.0797204021352232e-06,1.0,0.903443,0.923340
92079,1.3927971051521636e-08,1.0,1.151753,0.698188
92080,5.203497662207474e-11,0.0,0.850616,0.812111
92081,7.46531777944763e-12,0.0,0.549269,0.797802
92082,3.535608732414361e-12,0.0,0.618707,0.610150
92083,2.6770513783544324e-09,1.0,0.397409,0.651188
92084,4.110399193900248e-11,0.0,0.957830,0.740862
92085,4.931389780729282e-13,0.0,0.225596,0.680160
92086,5.5787167686931775e-08,1.0,0.839588,0.744952
92087,7.992339788862657e-08,1.0,0.890835,0.787549
92088,1.4376763938270131e-12,0.0,0.396531,0.680850
92089,1.6835026348762368e-08,1.0,0.819022,0.653192
92090,6.29286766417932e-11,0.0,0.863346,0.826752
92091,1.047493611310904e-09,1.0,0.158612,0.719392
92092,3.920881404831999e-08,1.0,1.195174,0.765524
92093,8.980555350231789e-08,1.0,0.918259,0.798158
92094,8.84830714493565e-08,1.0,0.824982,0.822028
92095,2.6717301674385184e-10,0.0,0.931178,0.894132
92096,5.781099907731933e-11,0.0,0.977553,0.801880
92097,7.231018127378535e-11,0.0,1.022278,0.830426
92098,6.75829118139263e-12,0.0,0.592391,0.690183
92099,6.4050567713740865e-09,1.0,0.543940,0.656214
92100,1.877706881519444e-11,0.0,1.153201,0.740751
92101,1.50379701754679e-10,0.0,1.325336,0.937720
92102,6.231797767882222e-12,0.0,1.372572,0.761204
92103,1.5738747023923206e-08,1.0,1.483718,0.775348
92104,1.1194105486932875e-07,1.0,0.948899,0.819637
92105,9.891774643802497e-08,1.0,0.941670,0.807217
92106,1.1979127244138004e-08,1.0,0.483310,0.825794
92107,1.567479549848892e-06,1.0,1.024133,0.943241
92108,2.91917923674169e-06,1.0,1.142834,1.004715
92109,6.041857408610636e-06,1.0,1.590955,1.101678
92110,5.047516749229467e-07,1.0,0.951084,0.894072
92111,7.192871724331044e-10,0.0,0.850056,0.942092
92112,9.936964248894336e-07,1.0,1.121212,0.935079
92113,4.551502000662515e-09,1.0,0.290794,0.833596
92114,4.954096386306301e-07,1.0,0.889394,0.894293
92115,6.737983440230186e-08,1.0,1.369336,0.850221
92116,1.7591553006912495e-11,0.0,1.329203,0.803999
92117,2.0695759124553378e-11,0.0,1.182932,0.760268
92118,4.675142835794482e-13,0.0,0.268733,0.574147
92119,1.3349348535552789e-09,1.0,0.257727,0.652168
92120,9.215931360140729e-10,1.0,0.062840,0.636823
92121,5.677116522993397e-08,1.0,0.546786,0.870404
92122,5.937137758170133e-09,1.0,0.419624,0.811110
92123,3.924370753165041e-09,1.0,-0.088304,0.823761
92124,2.152840035304042e-12,0.0,-0.270970,0.728291
92125,1.7988255744474691e-06,1.0,-1.265405,0.761091
92126,6.584124053271224e-07,1.0,-1.125769,0.497305
92127,5.456755362384928e-11,0.0,-0.879812,0.445827
92128,8.848021380157246e-11,0.0,-0.970659,0.448037
92129,1.0323605979211555e-08,1.0,-0.336923,0.602984
92130,6.819004341783157e-07,1.0,-0.765809,0.670430
92131,1.8772060596438144e-08,1.0,-0.419834,0.567745
92132,1.4433923028205392e-07,1.0,-0.799417,0.471663
92133,5.657919110022112e-07,1.0,-1.039119,0.510231
92134,9.458574566064538e-13,0.0,-0.400087,0.426044
92135,5.3360583416505155e-14,0.0,-0.242131,0.365969
92136,2.8317406384590696e-12,0.0,-0.553287,0.408006
92137,2.438268111116675e-12,0.0,-0.722452,0.348212
92138,1.7242054518802987e-10,0.0,-1.322531,0.348238
92139,7.311222759061427e-11,0.0,-0.885632,0.474063
92140,4.168157495263848e-10,0.0,-1.098678,0.586712
92141,5.896957963290683e-07,1.0,-0.936839,0.548648
92142,4.894325989154521e-11,0.0,-0.610721,0.649851
92143,5.809142661916775e-07,1.0,-0.735129,0.703638
92144,1.240540233764395e-07,1.0,-0.554626,0.634414
92145,3.532771185644428e-11,0.0,-0.767907,0.464859
92146,1.6383805201698753e-06,1.0,-1.091330,0.669970
92147,2.851807499292965e-07,1.0,-0.652662,0.633934
92148,8.077202593888401e-08,1.0,-0.491597,0.704687
92149,2.452369104774318e-08,1.0,-0.392283,0.642502
92150,1.9083150778015854e-09,1.0,-0.094812,0.697278
92151,1.5995850245166965e-11,0.0,-0.475085,0.724425
92152,1.1424978558208518e-10,0.0,-0.665915,0.783447
92153,4.728533985945612e-09,1.0,-0.137594,0.817605
92154,1.1194200479336278e-09,1.0,0.074350,0.766053
92155,4.364605694486167e-09,1.0,0.433921,0.771090
92156,3.555685084218205e-08,1.0,0.351365,0.897214
92157,8.942668854073707e-12,0.0,0.502954,0.830684
92158,2.7274554089580984e-11,0.0,1.131858,0.758699
92159,4.194705497374686e-11,0.0,1.204906,0.829022
92160,3.7212948012239874e-09,1.0,0.413825,0.767566
92161,2.0995882882849984e-08,1.0,0.660726,0.727566
92162,2.3473761430155914e-13,0.0,0.078071,0.542302
92163,2.314191100416365e-13,0.0,0.359455,0.471457
92164,1.7613137302266326e-12,0.0,0.587893,0.563194
92165,3.0934072431277135e-12,0.0,0.685865,0.583359
92166,4.01145989040779e-10,1.0,-0.034064,0.460846
92167,1.0704794953095152e-09,1.0,-0.000705,0.642000
92168,3.1629753496270755e-11,1.0,1.281857,0.486640
92169,2.865237684794955e-14,0.0,0.705197,0.389756
92170,6.564718216265195e-14,0.0,0.932694,0.429134
92171,6.821882304096755e-17,1.0,1.082207,0.285503
92172,4.138756467425224e-21,1.0,1.324686,0.273428
